name,lenS,label,名詞,agent_utterance,cls,theme,freq,agent_utterance_refine,depend_word,nod_word,thank_word,questionmark,default,スポーツ,旅行,音楽,食事,UI3average,UI3average_diff
1902F3002_009,44.0,6.2,0, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,6.2,1.0
1902F3002_010,20.0,5.0,2, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,-1.2000000000000002
1902F3002_011,45.0,6.0,3, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,1.0
1902F3002_012,24.0,6.0,6, なるほど、その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,0.0
1902F3002_029,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-2.2
1902F3002_052,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.20000000000000018
1902F3002_068,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F3002_033,20.0,4.8,7, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,4.8,0.7999999999999998
1902F3002_046,20.0,6.0,5, それのどういったところが好きなんですか？,6,default,5, それのどういったところが好きなんですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,6.0,1.2000000000000002
1902F3002_059,24.0,3.6,0, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,3.6,-2.4
1902F3002_020,13.0,4.6,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.6,0.9999999999999996
1902F3002_054,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.5999999999999996
1902F3002_037,38.0,5.0,4, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.0,1.0
1902F3002_038,15.0,5.2,6, 具体的に教えてください？,6,default,3, 具体的に教えてください？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.2,0.20000000000000018
1902F3002_039,22.0,5.4,7, その歌手のどういうところが好きなんですか？,0,音楽,10, その歌手のどういうところが好きなんですか？,1,0,0,1,0.0,0.0,0.0,1.0,0.0,5.4,0.20000000000000018
1902F3002_057,17.0,5.4,9, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.4,0.0
1902F3002_058,20.0,5.6,6, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,0.1999999999999993
1902F3002_060,32.0,5.6,8, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,0.0
1902F3002_062,24.0,5.8,5, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.8,0.20000000000000018
1902F3002_065,24.0,5.6,7, 旅行に行くときはなにか目的はありますか？,2,旅行,11, 旅行に行くときは何か目的はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,-0.20000000000000018
1902F3002_066,18.0,4.4,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1.0,0.0,0.0,0.0,0.0,4.4,-1.1999999999999993
1902F3002_066,18.0,4.4,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.0
1902F3002_069,24.0,4.0,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0.0,0.0,1.0,0.0,0.0,4.0,-0.40000000000000036
1902F3002_041,13.0,4.8,7, 具体的には何ですか？,6,default,9, 具体的には何ですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,4.8,0.7999999999999998
1902F3002_015,19.0,5.2,1, お友達とランチに行ったりしますか？,2,食事,9, お友達とランチに行ったりしますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,0.40000000000000036
1902F3002_018,29.0,4.8,1, どんなところに行きますか？和食ですか洋食ですか？,2,食事,7, どんなところに行きますか？和食ですか洋食ですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4.8,-0.40000000000000036
1902F3002_040,15.0,5.4,9, おすすめの曲はありますか？,2,音楽,7, おすすめの曲はありますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.4,0.6000000000000005
1902F3002_064,22.0,4.4,3, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,4.4,-1.0
1902F3002_014,36.0,5.0,0, とても美味しそうですね。今度知りあいにもすすめてみようと思います・・,1,食事,4, とても美味しそうですね。今度知りあいにもすすめてみようと思います。,0,1,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0.5999999999999996
1902F3002_013,22.0,6.0,1, 具体的にどういう味か教えてください。,0,食事,1, 具体的にどういう味か教えてください？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,1.0
1902F3002_017,9.0,3.8,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-2.2
1902F3002_017,9.0,3.8,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.0
1902F3002_019,9.0,4.4,0, たのしそうですね。,1,default,2, 楽しそうですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.6000000000000005
1902F3002_019,9.0,4.4,0, たのしそうですね。,1,default,2, 楽しそうですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.0
1902F3002_026,12.0,3.8,1, それは大変ですよね。,3,default,3, それは大変ですよね。,1,0,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.6000000000000005
1902F3002_035,41.0,4.2,0, なるほど、それは面白そうですね。今度しりあいにもすすめてみたいと思います！,5,default,4, なるほど、それは面白そうですね。今度知り合いにもすすめてみたいと思います！,1,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.40000000000000036
1902F3002_035,41.0,4.2,0, なるほど、それは面白そうですね。今度しりあいにもすすめてみたいと思います！,5,default,4, なるほど、それは面白そうですね。今度知り合いにもすすめてみたいと思います！,1,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.0
1902F3002_042,43.0,4.0,0, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,1,音楽,2, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,0,1,0,0,0.0,0.0,0.0,1.0,0.0,4.0,-0.20000000000000018
1902F3002_063,23.0,3.8,1, その旅先で何かハプニングはありましたか!,0,旅行,5, その旅先で何かハプニングはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,3.8,-0.20000000000000018
1902F4001_029,5.0,4.2,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.0
1902F4001_050,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902F4001_049,8.0,4.4,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.40000000000000036
1902F4001_049,8.0,4.4,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.0
1902F4001_065,8.0,4.4,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.0
1902F4001_065,8.0,4.4,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.4,0.0
1902F4001_010,23.0,5.2,4, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,0.7999999999999998
1902F4001_016,44.0,5.0,5, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,-0.20000000000000018
1902F4001_017,20.0,5.4,7, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.4,0.40000000000000036
1902F4001_018,45.0,5.8,3, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.8,0.39999999999999947
1902F4001_015,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.7999999999999998
1902F4001_031,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.20000000000000018
1902F4001_055,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.0
1902F4001_036,14.0,5.2,3, 好きなスポーツはなんですか？,2,スポーツ,3, 好きなスポーツはなんですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.2,1.0
1902F4001_040,18.0,5.4,9, スポーツをする目的は何ですか？,2,スポーツ,6, スポーツをする目的は何ですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.4,0.20000000000000018
1902F4001_041,29.0,5.6,10, そのほか健康のために、気をつけていることはありますか？,0,スポーツ,16, そのほか健康のために、気をつけていることはありますか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5.6,0.1999999999999993
1902F4001_019,20.0,6.2,9, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,6.2,0.6000000000000005
1902F4001_028,20.0,5.8,9, それのどういったところが好きなんですか？,6,default,5, それのどういったところが好きなんですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.8,-0.40000000000000036
1902F4001_051,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.7999999999999998
1902F4001_042,8.0,4.2,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.20000000000000018
1902F4001_045,8.0,3.8,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.40000000000000036
1902F4001_060,17.0,5.4,3, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.4,1.6000000000000005
1902F4001_064,32.0,6.2,7, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,6.2,0.7999999999999998
1902F4001_066,24.0,6.0,12, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,6.0,-0.20000000000000018
1902F4001_062,45.0,5.6,0, 数年前からスペインの「バルセロナ」は人気の観光スポットですが、ご存知ですか？,2,旅行,4, 数年前からスペインのバルセロナは人気の観光スポットですが、ご存知ですか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,-0.40000000000000036
1902F4001_063,100.0,4.2,0, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,7,旅行,4, 先日旅行にいった知り合いが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです。,1,0,0,0,0.0,0.0,1.0,0.0,0.0,4.2,-1.3999999999999995
1902F4001_068,21.0,4.8,0, なるほど、それは素晴らしい経験ですね。,5,旅行,10, なるほど、それは素晴らしい経験ですね。,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.5999999999999996
1902F4001_067,24.0,5.8,5, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.8,1.0
1902F4001_013,19.0,3.2,0, そのほかにおすすめのものはありますか？,6,default,6, そのほかにおすすめのものはありますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,3.2,-2.5999999999999996
1902F4001_014,63.0,3.2,0, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3.2,0.0
1902F4001_020,24.0,4.8,0, そうですね・・ぜひ参考にさせていただきます。,1,default,8, そうですね、ぜひ参考にさせていただきます。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.8,1.5999999999999996
1902F4001_037,31.0,6.4,7, スポーツはするほうが好きですか？それとも見るほうが好きですか？,0,スポーツ,9, スポーツはするほうが好きですか？それとも見るほうが好きですか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,6.4,1.6000000000000005
1902F4001_038,6.0,4.2,0, そうですね。,1,default,5, そうですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,-2.2
1902F4001_039,28.0,4.0,0, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,4.0,-0.20000000000000018
1902F4001_061,15.0,5.6,3, 旅行にはよく行かれますか？,2,旅行,4, 旅行にはよく行かれますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,1.5999999999999996
1902F4002_053,5.0,3.6,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,0.0
1902F4002_061,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.3999999999999999
1902F4002_067,5.0,3.4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.4,-0.6000000000000001
1902F4002_048,8.0,3.6,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.6,0.20000000000000018
1902F4002_048,8.0,3.6,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.6,0.0
1902F4002_010,23.0,5.0,0, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,1.4
1902F4002_011,44.0,5.4,4, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.4,0.40000000000000036
1902F4002_012,20.0,5.2,3, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,-0.20000000000000018
1902F4002_013,24.0,5.2,5, なるほど、その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,0.0
1902F4002_028,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-1.4000000000000004
1902F4002_029,13.0,4.6,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.6,0.7999999999999998
